Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
351,Patrick Patterson\pattepa01,PF,29,OKC,33,491,7.6,.445,.627,.187,5.0,12.3,8.6,4.6,1.1,1.4,7.1,12.9,,0.0,0.7,0.7,.066,,-3.5,-0.1,-3.5,-0.2
352,Chris Paul\paulch01,PG,33,HOU,26,862,18.4,.544,.455,.291,2.0,12.2,6.9,38.0,3.1,0.8,17.1,22.9,,1.5,0.8,2.3,.129,,2.1,-0.5,1.5,0.8
353,Cameron Payne\payneca01,PG,24,CHI,30,531,10.6,.494,.353,.150,2.0,8.5,5.3,23.5,1.8,1.0,16.0,17.7,,-0.2,0.4,0.2,.018,,-2.8,-1.3,-4.2,-0.3
354,Elfrid Payton\paytoel01,PG,24,NOP,6,152,13.9,.519,.137,.216,4.9,16.2,10.6,28.2,1.5,0.5,17.7,18.3,,0.1,0.1,0.2,.070,,-0.9,-0.6,-1.5,0.0
355,Theo Pinson\pinsoth01,SG,23,BRK,4,16,4.3,.205,.750,.500,0.0,6.9,3.4,30.5,0.0,0.0,0.0,13.1,,0.0,0.0,0.0,-0.048,,-5.7,-5.5,-11.2,0.0
356,Mason Plumlee\plumlma01,C,28,DEN,32,627,17.4,.570,.018,.482,11.5,20.0,15.7,16.2,2.8,4.3,19.4,17.3,,0.6,1.2,1.9,.143,,-0.4,4.6,4.2,1.0
357,Miles Plumlee\plumlmi01,C,30,ATL,16,155,20.5,.675,.000,.636,10.7,14.2,12.4,14.2,1.8,2.2,13.8,17.2,,0.4,0.1,0.5,.163,,1.0,-0.1,0.9,0.1
358,Jakob Poeltl\poeltja01,C,23,SAS,31,475,20.4,.644,.000,.317,15.9,20.3,18.1,9.9,0.6,3.9,13.8,15.4,,1.4,0.5,1.9,.190,,1.8,1.4,3.2,0.6
359,Quincy Pondexter\pondequ01,SF,30,SAS,27,170,15.9,.686,.394,.939,3.2,16.6,9.9,10.7,2.3,0.5,14.6,14.1,,0.4,0.2,0.6,.170,,1.0,-0.1,1.0,0.1
360,Otto Porter\porteot01,SF,25,WAS,25,737,15.5,.579,.399,.134,3.5,17.9,10.6,9.8,2.4,1.7,8.0,15.9,,0.9,0.5,1.4,.094,,0.2,0.5,0.8,0.5
361,Bobby Portis\portibo01,PF,23,CHI,9,220,12.9,.471,.231,.212,6.4,28.9,17.7,8.5,0.9,2.7,10.3,25.5,,-0.3,0.3,0.0,-0.005,,-5.3,-0.8,-6.1,-0.2
362,Dwight Powell\poweldw01,C,27,DAL,29,476,19.5,.654,.305,.571,8.4,18.0,13.3,9.3,1.5,2.8,12.3,19.6,,1.3,0.6,1.9,.195,,1.8,0.5,2.3,0.5
363,Norman Powell\powelno01,SG,25,TOR,15,246,10.3,.608,.508,.200,0.9,12.3,6.8,9.7,1.4,0.3,16.5,14.9,,0.2,0.2,0.4,.080,,-0.9,-0.3,-1.3,0.0
364,Alex Poythress\poythal01,PF,25,ATL,15,201,11.7,.565,.280,.340,10.8,15.9,13.3,7.8,0.7,2.6,12.2,13.3,,0.2,0.1,0.3,.079,,-1.6,-0.6,-2.2,0.0
365,Zhou Qi\qizh01,PF,23,HOU,1,1,82.5,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,,0.0,0.0,0.0,1.284,,23.4,-13.1,10.3,0.0
366,Ivan Rabb\rabbiv01,PF,21,MEM,12,83,16.5,.633,.087,.304,16.4,29.5,22.9,17.9,0.6,2.3,27.7,20.1,,0.1,0.1,0.2,.124,,-1.9,1.4,-0.5,0.0
367,Chasson Randle\randlch01,PG,25,WAS,5,71,13.6,.596,.579,.737,1.5,3.2,2.3,18.8,2.7,1.2,16.6,18.1,,0.1,0.0,0.1,.083,,-0.4,-3.3,-3.7,0.0
368,Julius Randle\randlju01,C,24,NOP,34,960,21.6,.608,.136,.483,8.4,25.5,17.1,14.7,1.0,1.6,13.7,26.8,,2.1,0.8,3.0,.148,,1.7,-0.3,1.4,0.8
369,J.J. Redick\redicjj01,SG,34,PHI,35,1078,14.6,.581,.540,.233,0.8,6.9,4.0,14.9,0.4,0.6,8.3,23.3,,1.8,0.5,2.3,.104,,2.1,-3.7,-1.6,0.1
370,Davon Reed\reedda01,SG,23,IND,3,6,-2.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.029,,-6.0,0.8,-5.2,0.0
371,Josh Richardson\richajo01,SG,25,MIA,32,1122,14.5,.534,.433,.222,2.6,9.5,6.0,17.1,1.7,1.3,10.5,23.2,,1.1,1.2,2.3,.097,,1.2,-0.6,0.6,0.7
372,Malachi Richardson\richama01,SG,23,TOR,18,91,-0.2,.475,.840,.120,1.2,12.6,7.1,0.0,0.5,0.0,23.3,16.3,,-0.2,0.1,-0.2,-0.081,,-6.7,-4.1,-10.8,-0.2
373,Austin Rivers\riverau01,SG-PG,26,TOT,30,714,7.1,.495,.545,.250,1.7,9.8,5.6,11.2,1.2,1.2,14.0,15.5,,-0.4,0.1,-0.3,-0.018,,-2.9,-1.7,-4.5,-0.4
373,Austin Rivers\riverau01,SG,26,WAS,29,683,7.1,.490,.546,.237,1.7,9.9,5.7,11.5,1.3,1.3,14.4,15.7,,-0.4,0.1,-0.3,-0.023,,-2.9,-1.6,-4.5,-0.4
373,Austin Rivers\riverau01,PG,26,HOU,1,31,8.2,.644,.500,.667,0.0,7.6,3.7,4.6,0.0,0.0,0.0,11.0,,0.1,0.0,0.1,.095,,-1.1,-4.0,-5.1,0.0
374,Devin Robinson\robinde01,SF,23,WAS,2,18,29.0,.601,.000,.429,12.0,25.0,18.4,8.9,5.3,4.8,0.0,19.7,,0.1,0.0,0.1,.276,,1.9,3.4,5.3,0.0
375,Duncan Robinson\robindu01,PF,24,MIA,4,29,6.6,.500,1.000,.000,0.0,18.1,9.0,0.0,1.7,0.0,0.0,8.7,,0.0,0.0,0.0,.067,,-4.3,-2.7,-7.1,0.0
376,Glenn Robinson\robingl02,SF,25,DET,24,383,7.0,.490,.349,.245,2.1,8.4,5.2,4.1,1.0,1.1,10.0,14.3,,-0.1,0.4,0.3,.034,,-4.1,-0.3,-4.4,-0.2
377,Jerome Robinson\robinje01,SG,21,LAC,8,40,13.1,.639,.500,.000,0.0,7.6,4.0,4.0,0.0,0.0,5.3,20.2,,0.1,0.0,0.1,.085,,1.3,-5.6,-4.3,0.0
378,Mitchell Robinson\robinmi01,C,20,NYK,28,481,16.9,.635,.000,.360,12.4,11.5,12.0,5.3,1.9,9.0,13.4,10.4,,0.9,0.5,1.5,.148,,0.1,4.7,4.8,0.8
379,Rajon Rondo\rondora01,PG,32,LAL,14,341,14.4,.505,.252,.117,3.5,15.1,9.5,36.7,1.9,0.0,20.4,18.0,,0.3,0.4,0.7,.093,,-1.0,-0.2,-1.2,0.1
380,Derrick Rose\rosede01,PG,30,MIN,31,913,19.7,.574,.219,.208,2.3,8.0,5.1,26.5,1.1,0.8,9.8,25.9,,2.0,0.3,2.3,.119,,2.9,-2.5,0.4,0.6
381,Terrence Ross\rosste01,SG,27,ORL,33,857,13.8,.550,.470,.131,1.0,10.9,5.8,9.7,1.7,1.3,8.2,22.7,,0.3,0.7,1.0,.057,,-0.3,-1.6,-1.8,0.0
382,Terry Rozier\roziete01,PG,24,BOS,33,763,12.0,.489,.481,.156,2.1,17.0,9.4,16.0,1.8,1.1,8.8,17.8,,0.3,1.2,1.5,.094,,-1.5,1.0,-0.5,0.3
383,Ricky Rubio\rubiori01,PG,28,UTA,35,1048,12.7,.513,.372,.256,1.3,12.1,6.7,32.3,2.3,0.6,20.2,22.7,,-0.2,1.5,1.2,.057,,-1.2,0.6,-0.6,0.4
384,D'Angelo Russell\russeda01,PG,22,BRK,36,1048,16.5,.504,.403,.109,1.8,12.4,7.0,36.6,2.0,0.7,14.5,29.9,,0.2,0.8,1.0,.047,,1.4,-1.1,0.4,0.6
385,Domantas Sabonis\sabondo01,C,22,IND,33,814,23.7,.667,.020,.413,11.9,30.6,21.5,18.9,1.3,2.1,19.0,23.5,,2.1,1.7,3.8,.226,,2.1,2.9,5.1,1.5
386,Dario Saric\saricda01,PF,24,TOT,33,872,12.7,.560,.488,.211,6.1,18.6,12.4,9.7,0.8,0.5,12.3,18.1,,0.8,0.7,1.5,.083,,-0.1,-1.1,-1.2,0.2
386,Dario Saric\saricda01,PF,24,PHI,13,396,8.3,.496,.530,.227,5.9,16.9,11.6,9.1,0.5,0.6,14.7,18.2,,-0.1,0.3,0.2,.025,,-2.3,-1.3,-3.6,-0.2
386,Dario Saric\saricda01,PF,24,MIN,20,476,16.4,.612,.455,.198,6.2,20.0,13.1,10.3,1.1,0.4,10.4,18.0,,0.9,0.3,1.3,.130,,1.8,-0.9,0.8,0.3
387,Tomas Satoransky\satorto01,SG,27,WAS,35,690,13.1,.612,.309,.316,3.3,8.0,5.6,20.2,1.9,0.7,16.0,12.8,,1.2,0.1,1.3,.092,,-0.3,-1.5,-1.8,0.0
388,Dennis Schroder\schrode01,PG,25,OKC,32,936,13.5,.510,.285,.204,1.6,12.2,6.8,23.2,1.7,0.5,15.4,25.7,,0.0,1.4,1.3,.068,,-2.0,-0.5,-2.5,-0.1
389,Mike Scott\scottmi01,PF,30,LAC,34,524,10.2,.520,.576,.063,3.8,21.3,13.0,8.3,1.3,0.9,10.5,14.7,,0.2,0.5,0.6,.059,,-0.8,-0.2,-1.0,0.1
390,Thabo Sefolosha\sefolth01,SF,34,UTA,21,221,10.6,.639,.488,.244,1.5,24.0,12.8,5.7,3.3,0.4,22.3,11.4,,0.0,0.4,0.4,.091,,-3.1,2.8,-0.3,0.1
391,Wayne Selden\seldewa01,SG,24,MEM,29,439,8.6,.485,.400,.161,3.9,6.9,5.4,12.6,1.2,1.3,12.2,19.9,,-0.3,0.4,0.1,.008,,-3.3,-1.7,-4.9,-0.3
392,Collin Sexton\sextoco01,PG,20,CLE,35,1042,10.8,.494,.137,.174,2.5,9.3,5.7,14.4,0.9,0.2,13.0,25.5,,-0.6,-0.1,-0.7,-0.034,,-2.9,-3.3,-6.2,-1.1
393,Landry Shamet\shamela01,SG,21,PHI,35,718,10.4,.607,.718,.162,1.2,5.9,3.6,6.5,1.0,0.5,6.8,14.6,,0.9,0.4,1.4,.091,,0.9,-2.4,-1.5,0.1
394,Iman Shumpert\shumpim01,SG,28,SAC,27,687,11.5,.572,.622,.144,1.5,10.8,6.0,9.0,2.1,1.1,9.7,14.8,,0.6,0.5,1.1,.075,,0.8,-0.2,0.6,0.5
395,Pascal Siakam\siakapa01,PF,24,TOR,35,1070,18.9,.651,.207,.299,5.0,17.1,11.3,12.8,1.7,1.9,12.8,18.2,,2.6,1.5,4.1,.183,,2.4,2.1,4.4,1.7
396,Ben Simmons\simmobe01,PG,22,PHI,34,1133,21.1,.598,.000,.463,7.0,22.2,14.9,36.7,1.9,1.9,19.8,21.2,,2.4,1.6,4.0,.171,,2.0,2.9,4.9,2.0
397,Jonathon Simmons\simmojo02,SG,29,ORL,30,642,8.4,.474,.290,.271,2.3,9.5,5.8,13.6,1.2,1.7,14.6,19.4,,-0.6,0.4,-0.2,-0.013,,-4.5,-0.8,-5.3,-0.5
398,Anfernee Simons\simonan01,SG,19,POR,5,34,-2.5,.328,.333,.267,0.0,15.2,7.7,4.2,0.0,0.0,15.2,24.7,,-0.2,0.0,-0.2,-0.249,,-11.9,-4.8,-16.8,-0.1
399,Marcus Smart\smartma01,SG,24,BOS,33,850,13.0,.529,.606,.308,3.4,8.5,5.9,21.2,3.5,1.3,16.4,13.6,,0.9,1.5,2.4,.137,,0.2,2.2,2.4,0.9
400,Dennis Smith\smithde03,PG,21,DAL,21,596,11.3,.521,.332,.239,2.4,9.2,5.9,22.3,2.2,1.4,20.8,23.7,,-0.5,0.6,0.1,.005,,-2.3,-0.1,-2.4,-0.1
401,Ish Smith\smithis01,PG,30,DET,22,537,8.9,.483,.371,.059,0.2,8.5,4.2,18.9,0.9,0.9,10.6,18.4,,-0.1,0.5,0.4,.036,,-2.6,-1.1,-3.7,-0.2
402,J.R. Smith\smithjr01,SG,33,CLE,11,222,8.1,.444,.494,.127,0.0,9.3,4.5,13.8,2.5,1.2,11.7,18.7,,-0.2,0.1,-0.1,-0.028,,-3.0,-1.6,-4.6,-0.1
403,Jason Smith\smithja02,C-PF,32,TOT,13,135,11.2,.486,.275,.300,11.2,22.4,16.6,12.1,0.4,3.2,15.0,16.8,,0.1,0.1,0.1,.043,,-3.4,-0.8,-4.2,-0.1
403,Jason Smith\smithja02,C,32,WAS,12,130,12.0,.520,.270,.324,9.2,22.5,15.7,12.6,0.4,3.3,14.2,16.2,,0.1,0.1,0.2,.063,,-2.8,-0.3,-3.1,0.0
403,Jason Smith\smithja02,PF,32,MIL,1,5,-10.6,.000,.333,.000,64.8,19.4,40.9,0.0,0.0,0.0,25.0,33.7,,-0.1,0.0,-0.1,-0.490,,-19.1,-13.5,-32.6,0.0
404,Tony Snell\snellto01,SG,27,MIL,33,587,11.6,.601,.620,.170,2.4,9.2,6.0,5.9,1.0,0.9,6.1,14.0,,0.9,0.7,1.6,.127,,0.2,-0.7,-0.5,0.2
405,Ray Spalding\spaldra01,PF,21,DAL,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.002,,-6.0,0.4,-5.6,0.0
406,Omari Spellman\spellom01,PF,21,ATL,23,407,13.3,.503,.481,.233,10.7,15.4,13.0,8.0,1.9,2.8,9.5,15.7,,0.3,0.3,0.6,.074,,-0.9,0.2,-0.7,0.1
407,Nik Stauskas\stausni01,SG,25,POR,34,557,11.2,.546,.532,.176,1.9,9.7,5.9,13.5,1.0,0.6,14.4,18.0,,0.3,0.3,0.6,.048,,-0.7,-2.0,-2.7,-0.1
408,D.J. Stephens\stephdj01,SG,28,MEM,1,7,5.8,.500,.000,.000,0.0,0.0,0.0,0.0,7.3,0.0,33.3,19.8,,0.0,0.0,0.0,-0.118,,-9.9,2.7,-7.2,0.0
409,Lance Stephenson\stephla01,SG,28,LAL,33,482,14.7,.548,.405,.112,3.6,17.8,11.0,17.0,2.1,0.5,15.1,23.0,,0.1,0.6,0.8,.076,,-0.9,-0.2,-1.2,0.1
410,Edmond Sumner\sumneed01,PG,23,IND,7,28,-2.6,.317,.429,.286,8.2,3.8,5.9,4.6,1.8,0.0,27.6,17.0,,-0.1,0.0,-0.1,-0.148,,-8.5,-1.0,-9.5,-0.1
411,Caleb Swanigan\swanica01,PF,21,POR,14,122,2.8,.353,.111,.139,9.7,27.1,18.6,6.5,1.6,0.0,26.8,18.2,,-0.4,0.1,-0.3,-0.109,,-9.1,-0.3,-9.4,-0.2
412,Jayson Tatum\tatumja01,SF,20,BOS,33,1033,16.6,.566,.349,.246,3.7,18.5,11.0,8.0,1.6,1.9,9.5,22.8,,1.2,1.7,2.9,.134,,-0.3,0.5,0.1,0.6
413,Jeff Teague\teaguje01,PG,30,MIN,23,724,14.1,.508,.272,.393,1.2,6.7,3.9,36.4,1.5,1.3,17.0,18.5,,0.8,0.3,1.1,.074,,-0.7,-2.4,-3.1,-0.2
414,Garrett Temple\templga01,SG,32,MEM,34,1084,10.8,.596,.531,.231,1.3,10.4,5.8,6.5,1.8,1.4,10.8,14.6,,0.7,1.2,1.9,.086,,-0.5,0.6,0.1,0.6
415,Milos Teodosic\teodomi01,PG,31,LAC,15,150,6.9,.557,.675,.175,2.2,8.8,5.7,28.7,1.0,0.5,32.8,18.2,,-0.1,0.1,-0.1,-0.022,,-2.2,-3.0,-5.2,-0.1
416,Jared Terrell\terreja01,SG,23,MIN,1,21,-3.5,.225,.250,.250,0.0,5.1,2.5,6.0,4.6,4.1,18.4,21.9,,-0.1,0.0,-0.1,-0.260,,-12.9,1.9,-11.0,0.0
417,Daniel Theis\theisda01,C,26,BOS,23,360,16.3,.624,.269,.235,9.9,16.4,13.1,10.0,0.8,2.7,12.1,17.8,,0.8,0.5,1.3,.178,,0.7,0.7,1.3,0.3
418,Khyri Thomas\thomakh01,SG,22,DET,5,27,8.8,.455,.667,.222,7.6,20.6,13.9,15.9,0.0,0.0,16.8,18.5,,0.0,0.0,0.0,.012,,-3.0,-1.4,-4.4,0.0
419,Lance Thomas\thomala01,PF,30,NYK,15,235,6.0,.460,.396,.245,3.0,14.1,8.3,4.6,2.0,1.1,14.6,12.3,,-0.2,0.1,0.0,-0.005,,-4.2,-0.3,-4.5,-0.1
420,Klay Thompson\thompkl01,SG,28,GSW,35,1211,14.5,.530,.394,.134,1.1,11.4,6.4,9.3,1.5,1.7,8.3,26.8,,0.2,1.0,1.1,.044,,-1.0,-2.3,-3.3,-0.4
421,Tristan Thompson\thomptr01,C,27,CLE,27,819,20.3,.566,.000,.262,17.6,25.1,21.2,10.9,1.3,1.1,12.3,17.5,,1.8,0.4,2.3,.133,,1.7,0.3,2.0,0.8
422,Sindarius Thornwell\thornsi01,SG,24,LAC,19,112,2.4,.483,.350,.200,1.0,18.1,10.0,10.2,0.4,1.4,31.5,12.1,,-0.2,0.1,-0.1,-0.049,,-5.8,-0.1,-5.9,-0.1
423,Anthony Tolliver\tollian01,PF,33,MIN,22,301,9.5,.605,.870,.232,2.5,12.8,7.6,6.2,1.1,2.3,13.6,12.3,,0.2,0.2,0.4,.067,,-0.4,-0.3,-0.7,0.1
424,Karl-Anthony Towns\townska01,C,23,MIN,34,1132,21.7,.594,.295,.308,9.5,27.8,18.6,13.0,1.2,4.3,14.8,26.2,,1.9,1.5,3.4,.144,,1.9,1.9,3.8,1.7
425,Gary Trent\trentga02,SG,20,POR,3,20,0.3,.360,.385,.154,0.0,20.7,10.5,0.0,0.0,0.0,6.7,31.6,,-0.1,0.0,-0.1,-0.224,,-12.6,-9.9,-22.6,-0.1
426,Allonzo Trier\trieral01,SG,23,NYK,28,645,13.2,.571,.210,.437,2.5,12.0,7.0,11.9,0.8,1.3,16.0,21.2,,0.4,0.1,0.5,.036,,-1.7,-2.1,-3.9,-0.3
427,P.J. Tucker\tuckepj01,PF,33,HOU,33,1156,9.5,.587,.714,.094,4.8,16.7,10.5,4.1,1.6,0.8,11.7,10.0,,1.0,0.8,1.8,.074,,-0.3,0.3,0.0,0.6
428,Evan Turner\turneev01,PG,30,POR,33,835,11.4,.494,.120,.201,2.8,17.5,10.3,22.9,1.2,1.2,19.1,17.0,,-0.1,0.7,0.6,.036,,-2.6,0.9,-1.8,0.1
429,Myles Turner\turnemy01,C,22,IND,34,957,17.1,.547,.168,.204,6.1,22.5,14.5,9.2,0.7,9.1,12.8,20.7,,0.4,2.1,2.5,.126,,-2.8,4.9,2.2,1.0
430,Ekpe Udoh\udohek01,C,31,UTA,22,126,16.1,.799,.000,.500,4.4,18.4,11.5,9.4,1.1,7.2,19.7,10.4,,0.2,0.2,0.5,.178,,-1.6,4.8,3.3,0.2
431,Tyler Ulis\ulisty01,PG,23,CHI,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.009,,-7.2,0.0,-7.3,0.0
432,Jonas Valanciunas\valanjo01,C,26,TOR,30,564,25.3,.639,.116,.363,10.8,30.0,20.7,8.3,1.1,3.3,11.5,26.0,,1.7,1.0,2.8,.235,,1.3,0.5,1.8,0.5
433,Fred VanVleet\vanvlfr01,PG,24,TOR,31,805,13.8,.529,.487,.151,1.8,8.0,5.0,22.6,1.8,0.7,11.6,18.0,,1.0,0.8,1.8,.107,,0.9,-0.6,0.3,0.5
434,Noah Vonleh\vonleno01,PF,23,NYK,35,937,14.7,.571,.321,.367,7.0,27.1,16.6,11.6,1.2,3.0,14.9,13.6,,1.1,0.8,2.0,.101,,-0.6,1.8,1.2,0.7
435,Nikola Vucevic\vucevni01,C,28,ORL,32,998,25.4,.587,.196,.172,9.0,33.4,20.8,21.3,1.5,2.9,10.9,27.4,,2.1,1.6,3.7,.177,,3.1,2.6,5.8,2.0
436,Dwyane Wade\wadedw01,SG,37,MIA,25,636,14.0,.496,.341,.265,3.9,10.6,7.2,24.8,1.1,1.8,13.7,27.1,,-0.1,0.6,0.5,.041,,-0.6,-1.1,-1.7,0.0
437,Moritz Wagner\wagnemo01,C,21,LAL,10,58,12.4,.506,.464,.214,5.6,19.2,12.6,17.0,0.8,0.0,11.5,24.9,,0.0,0.1,0.1,.056,,-1.3,-2.5,-3.8,0.0
438,Kemba Walker\walkeke02,PG,28,CHO,33,1151,22.0,.561,.464,.296,1.3,12.3,6.7,29.2,1.9,1.1,10.1,30.7,,2.4,1.0,3.4,.141,,5.4,-1.5,3.9,1.7
439,John Wall\walljo01,PG,28,WAS,32,1104,18.5,.527,.306,.317,1.5,10.3,5.8,40.3,2.1,2.3,16.1,29.0,,0.6,0.5,1.1,.046,,1.2,-1.3,-0.1,0.5
440,Tyrone Wallace\wallaty01,PG,24,LAC,24,217,9.4,.463,.080,.239,5.2,10.7,8.1,8.2,1.5,0.7,9.3,21.0,,-0.2,0.1,0.0,-0.009,,-4.0,-2.0,-6.0,-0.2
441,Taurean Waller-Prince\princta02,SF,24,ATL,21,602,11.7,.567,.545,.212,1.0,14.1,7.3,12.3,1.8,1.0,16.2,22.5,,-0.1,0.4,0.2,.018,,-1.2,-1.7,-2.8,-0.1
442,Brad Wanamaker\wanambr01,PG,29,BOS,13,96,12.1,.553,.379,.207,0.0,12.3,6.1,26.3,1.5,0.0,20.2,17.8,,0.0,0.1,0.2,.085,,-2.9,-1.7,-4.6,-0.1
443,T.J. Warren\warretj01,SF,25,PHO,29,897,18.3,.598,.299,.209,3.0,12.4,7.7,7.8,1.6,2.1,6.8,23.5,,1.5,0.5,2.1,.112,,1.4,-1.6,-0.2,0.4
444,Yuta Watanabe\watanyu01,SG,24,MEM,3,16,8.7,.515,.333,.667,0.0,36.5,18.0,0.0,0.0,5.9,20.5,14.1,,0.0,0.0,0.0,.025,,-11.7,-1.9,-13.6,0.0
445,Thomas Welsh\welshth01,C,22,DEN,8,25,16.2,.650,.700,.000,0.0,13.1,6.5,18.3,0.0,0.0,9.1,18.9,,0.1,0.0,0.1,.145,,2.4,-4.2,-1.8,0.0
446,Russell Westbrook\westbru01,PG,30,OKC,25,857,20.4,.481,.252,.299,4.3,28.3,16.1,45.9,3.7,0.6,17.8,30.3,,0.0,2.1,2.1,.117,,1.3,5.1,6.4,1.8
447,Derrick White\whitede01,PG,24,SAS,26,564,9.2,.463,.274,.134,1.4,12.1,6.8,21.5,1.7,1.3,19.4,16.1,,-0.4,0.5,0.1,.010,,-3.1,0.1,-3.0,-0.1
448,Okaro White\whiteok01,PF,26,WAS,3,6,-4.5,.000,1.000,.000,18.0,18.8,18.4,0.0,0.0,0.0,0.0,14.2,,0.0,0.0,0.0,-0.264,,-11.0,-8.4,-19.4,0.0
449,Hassan Whiteside\whiteha01,C,29,MIA,28,746,21.7,.517,.043,.400,15.4,36.1,25.6,5.7,1.2,8.6,11.6,22.9,,0.4,1.8,2.2,.141,,-3.6,3.6,0.0,0.4
450,Andrew Wiggins\wiggian01,SF,23,MIN,30,997,12.0,.496,.319,.237,2.4,10.8,6.6,9.8,1.7,1.3,9.5,23.5,,-0.3,0.6,0.4,.017,,-1.8,-1.0,-2.8,-0.2
451,C.J. Williams\willicj01,SG,28,MIN,6,53,-1.8,.357,.429,.000,0.0,4.0,2.0,7.5,0.9,0.0,17.6,13.5,,-0.1,0.0,-0.1,-0.117,,-7.3,-2.7,-9.9,-0.1
452,Johnathan Williams\willijo04,C,23,LAL,6,85,11.2,.542,.000,.263,14.0,11.9,12.9,6.1,0.6,2.7,8.6,11.4,,0.1,0.1,0.2,.120,,-1.3,0.5,-0.8,0.0
453,Kenrich Williams\willike04,SF,24,NOP,9,49,1.3,.393,.214,.000,4.3,16.7,10.7,0.0,1.0,0.0,12.5,13.4,,-0.1,0.0,-0.1,-0.060,,-8.1,-4.5,-12.6,-0.1
454,Lou Williams\willilo02,SG,32,LAC,30,743,19.9,.550,.252,.400,2.3,7.9,5.2,31.5,1.1,0.3,13.5,31.8,,1.3,0.2,1.5,.095,,2.3,-3.3,-1.0,0.2
455,Marvin Williams\willima02,PF,32,CHO,32,858,12.8,.559,.610,.147,3.1,19.4,11.2,5.3,1.5,2.4,5.5,14.6,,0.8,1.0,1.8,.101,,0.2,0.3,0.5,0.5
456,Robert Williams\williro04,C,21,BOS,16,142,22.3,.741,.000,.357,12.5,20.4,16.4,2.0,1.0,15.8,17.8,11.9,,0.3,0.4,0.7,.235,,-2.2,7.8,5.6,0.3
457,Troy Williams\willitr02,SF,24,SAC,18,286,11.3,.550,.471,.172,3.2,17.0,9.9,4.6,1.6,2.3,7.9,14.7,,0.2,0.3,0.4,.070,,-1.4,-0.3,-1.7,0.0
458,D.J. Wilson\wilsodj01,PF,22,MIL,7,124,13.1,.599,.500,.294,7.0,17.2,12.4,3.2,1.1,2.0,5.0,13.7,,0.2,0.2,0.4,.154,,-0.4,-0.2,-0.6,0.0
459,Justise Winslow\winslju01,PF,22,MIA,28,793,11.7,.507,.355,.213,3.7,14.9,9.2,19.2,1.8,1.0,16.3,19.6,,0.0,1.0,0.9,.056,,-1.5,0.7,-0.8,0.2
460,Christian Wood\woodch01,PF,23,MIL,6,37,23.9,.636,.235,.353,11.7,31.4,22.1,8.4,0.0,0.0,9.2,24.6,,0.1,0.1,0.2,.232,,0.5,-3.0,-2.5,0.0
461,Delon Wright\wrighde01,PG,26,TOR,31,549,13.4,.518,.339,.164,5.1,10.4,7.9,14.7,2.0,1.3,11.6,16.3,,0.5,0.6,1.2,.102,,-0.4,0.9,0.6,0.4
462,Guerschon Yabusele\yabusgu01,PF,23,BOS,16,87,13.8,.481,.379,.414,8.4,11.1,9.7,11.1,2.2,1.0,2.8,17.4,,0.1,0.1,0.3,.148,,-0.6,-0.1,-0.7,0.0
463,Nick Young\youngni01,SG,33,DEN,4,37,2.5,.500,.889,.000,0.0,2.9,1.5,7.0,0.0,2.4,18.2,12.7,,0.0,0.0,0.0,-0.015,,-4.0,-2.4,-6.5,0.0
464,Thaddeus Young\youngth01,PF,30,IND,35,1044,15.5,.544,.137,.202,8.4,13.2,10.9,8.0,2.5,1.5,9.3,18.0,,1.1,1.9,2.9,.134,,-0.2,1.9,1.7,1.0
465,Trae Young\youngtr01,PG,20,ATL,33,963,12.0,.483,.363,.305,2.3,8.2,5.1,38.4,1.2,0.9,19.6,27.8,,-0.9,0.2,-0.7,-0.033,,-2.0,-3.4,-5.4,-0.8
466,Cody Zeller\zelleco01,C,26,CHO,32,782,16.3,.625,.063,.307,9.0,17.5,13.2,11.7,1.4,2.6,13.7,14.8,,1.7,0.8,2.5,.155,,0.8,1.6,2.4,0.9
467,Ante Zizic\zizican01,C,22,CLE,24,259,11.9,.508,.000,.423,11.5,23.5,17.3,7.5,0.4,2.3,18.5,19.3,,-0.1,0.1,0.0,.005,,-4.7,-1.5,-6.2,-0.3
468,Ivica Zubac\zubaciv01,C,21,LAL,14,170,20.2,.681,.000,.151,10.2,22.0,16.3,5.9,0.8,5.5,11.0,15.6,,0.4,0.3,0.7,.202,,-0.6,1.8,1.2,0.1
